occupation_name,year,quintile_0,quintile_1,quintile_2,quintile_3,quintile_4
배달원,2018,0.15048543689320387,0.11165048543689321,0.2524271844660194,0.2669902912621359,0.21844660194174756
배달원,2019,0.15841584158415842,0.10396039603960396,0.25742574257425743,0.30198019801980197,0.1782178217821782
배달원,2020,0.13020833333333334,0.08333333333333333,0.23958333333333334,0.3125,0.234375
배달원,2021,0.1553398058252427,0.08737864077669903,0.1941747572815534,0.3300970873786408,0.23300970873786409
배달원,2022,0.0966183574879227,0.1111111111111111,0.18357487922705315,0.3333333333333333,0.2753623188405797
배달원,2023,0.1085972850678733,0.09049773755656108,0.14479638009049775,0.36199095022624433,0.29411764705882354
법률 및 감사 사무 종사자,2009,0.05555555555555555,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.1111111111111111
법률 및 감사 사무 종사자,2010,0.17647058823529413,0.11764705882352941,0.35294117647058826,0.23529411764705882,0.11764705882352941
법률 및 감사 사무 종사자,2011,0.058823529411764705,0.23529411764705882,0.35294117647058826,0.23529411764705882,0.11764705882352941
법률 및 감사 사무 종사자,2012,0.0,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.3076923076923077
법률 및 감사 사무 종사자,2013,0.0625,0.25,0.25,0.1875,0.25
법률 및 감사 사무 종사자,2014,0.1,0.15,0.3,0.3,0.15
법률 및 감사 사무 종사자,2015,0.043478260869565216,0.17391304347826086,0.2608695652173913,0.391304347826087,0.13043478260869565
법률 및 감사 사무 종사자,2016,0.043478260869565216,0.21739130434782608,0.17391304347826086,0.30434782608695654,0.2608695652173913
법률 및 감사 사무 종사자,2017,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.13636363636363635,0.3181818181818182
법률 및 감사 사무 종사자,2018,0.02631578947368421,0.07894736842105263,0.3157894736842105,0.2631578947368421,0.3157894736842105
법률 및 감사 사무 종사자,2019,0.030303030303030304,0.09090909090909091,0.2727272727272727,0.21212121212121213,0.3939393939393939
법률 및 감사 사무 종사자,2020,0.08823529411764706,0.029411764705882353,0.2647058823529412,0.3235294117647059,0.29411764705882354
